replication,seed,variant,geometry,calibration,coverage,mean_width,low_coverage,high_coverage,width_ratio,coverage_imbalance,coverage_error,width_ratio_error_vs_oracle,winkler,ramp_coverage_diag,ramp_mean_width_diag,low_mean_width,high_mean_width,q,q_A,q_R,q_OA,q_OR,q_A_block,q_R_block,quantile_crossing_frac_diag,spearman_s_sigma_test_diag,spearman_s_sigma_d2_diag,d2_raw_coverage_diag,final_train_pinball,d1_val_pinball,elapsed_s
2,1002,Oracle Replacement (C0),OR,C0,0.895,2.6797522665774953,0.871,0.896,5.000000000000001,0.025000000000000022,0.0050000000000000044,8.881784197001252e-16,3.293228997931786,0.9525,2.6797522665774953,0.8932507555258321,4.466253777629161,0.8217428934606419,0.8840250684696271,2.4299965626722804,0.8355581031613522,2.2331268888145797,7.608390113787513,11.661479530077658,0.0,0.31124440114197793,0.3397608587355166,0.7558333333333334,0.18836478888988495,0.179740309715271,9.520307099970523
3,1003,M0 Raw Quantile,M0,none,0.6545833333333333,1.1141387007478625,0.988,0.312,0.9619023868375862,0.6759999999999999,0.24541666666666673,4.038097613162414,6.775214769314639,0.6775,1.1013431771844626,1.1383826361112297,1.0950129748098552,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.883346599992365
3,1003,M1 Standard CQR,M1,C0,0.9016666666666666,3.353960817598028,1.0,0.774,0.9871619204657872,0.22599999999999998,0.0016666666666665941,4.0128380795342125,4.617065704675411,0.975,3.341165294034628,3.378204752961394,3.33483509166002,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.88395920000039
3,1003,C0-M2 Scaled Additive,M2,C0,0.9116666666666666,3.1903408132747546,1.0,0.809,1.2016766461863158,0.19099999999999995,0.011666666666666603,3.798323353813684,4.184070702633996,0.9475,2.889700188157924,2.9527214579202576,3.548216418675984,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.884598100034054
3,1003,C1-M2 Scaled Additive (block),M2,C1,0.9991666666666666,9.359425163970933,1.0,0.999,1.2988801706251123,0.0010000000000000009,0.09916666666666663,3.7011198293748877,9.363073636076628,0.9975,8.203501375088983,8.343723212975856,10.83749663051879,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.885190900007728
3,1003,C0-M3 Replacement,M3,C0,0.89875,3.522519240946194,0.983,0.845,1.3521197994430312,0.138,0.0012499999999999734,3.647880200556969,4.422797945391817,0.8225,3.0341564257287335,3.0782376006927263,4.162146007286647,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.885778700001538
3,1003,C1-M3 Replacement (block),M3,C1,0.99875,11.768683227162782,1.0,0.999,1.3521197994430314,0.0010000000000000009,0.09875,3.6478802005569686,11.773188375366928,0.995,10.1370704866527,10.284345021991507,13.905666528538095,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.886600100027863
3,1003,Oracle Additive (C0),OA,C0,0.9,2.48663262128601,1.0,0.776,2.1195212360970346,0.22399999999999998,0.0,2.8804787639029654,3.718717701241005,0.96,2.47383709772261,1.5958806096239455,3.382502842373434,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.887306999997236
3,1003,Oracle Replacement (C0),OR,C0,0.89375,2.4111143398031647,0.911,0.855,4.999999999999998,0.05600000000000005,0.006249999999999978,1.7763568394002505e-15,3.1582422120314426,0.9475,2.4111143398031643,0.8037047799343884,4.018523899671941,1.1199110584250829,1.3611304035723684,2.3093166157051694,1.143744933781789,2.0092619498359703,5.405499793850748,7.715391701922256,0.0,0.27705574174880804,0.31346321307656844,0.6379166666666667,0.20548224449157715,0.19703464210033417,9.887898700020742
4,1004,M0 Raw Quantile,M0,none,0.5808333333333333,0.9249607590632514,0.963,0.198,0.5940655514564562,0.7649999999999999,0.3191666666666667,4.405934448543544,8.105551333227028,0.5825,0.9505675793066621,1.1540797606147826,0.6855990294143558,1.3425795951951085,1.5629692142784357,2.1732475154736703,1.3782491830937453,2.2009813266172666,7.310163833513756,9.036927733213147,0.0,0.3366048380794706,0.34378851318663917,0.5841666666666666,0.23613423109054565,0.2181340903043747,9.428863100009039
